frame0.jpg,bad_pos,212.89052,158.05444,-258.079,215.76071,138.60017,-238.19269,221.20625,138.56964,-238.14494,226.81229,138.46756,-238.0698,199.8762,137.67972,-259.08044,192.24173,136.55882,-259.04828,184.64008,135.49026,-259.01413,219.58331,142.03041,-123.92707,163.42374,138.18591,-210.12912,215.88382,171.19852,-212.25948,192.21706,169.63966,-237.47903,219.99898,206.0811,-28.476292,102.81436,206.99211,-234.2034,230.31215,304.41052,-25.43901,119.97238,336.58948,-258.02686,265.75613,380.73947,-143.77158,203.122,415.7401,-251.11105,283.21115,409.87262,-164.16666,214.39551,448.5572,-284.12747,275.43,406.72455,-198.27249,238.61938,438.38867,-287.39417,261.05573,397.46887,-160.59558,235.8618,427.30533,-248.85205,183.61472,366.24783,56.092445,120.22858,380.2399,-55.61124,288.32025,422.61105,-105.90367,231.21008,440.98102,-267.2416,268.02762,534.65796,30.016933,221.6262,556.5363,-91.29176,250.40974,547.1973,42.568718,206.94655,564.7031,-74.56697,305.85193,590.62585,-5.6380973,263.99063,625.48395,-131.80113
frame1.jpg,bad_pos,213.21371,152.64401,-328.54675,215.53725,133.5981,-306.70715,221.04323,133.53952,-306.6633,226.69637,133.4043,-306.5632,199.16739,132.74353,-329.59695,191.2469,131.69846,-329.5601,183.35898,130.72665,-329.5321,218.43745,137.88837,-178.03285,160.59001,134.3512,-273.58936,215.5831,166.91588,-277.15118,191.6451,165.5001,-305.0442,216.41916,201.40228,-67.25763,100.48993,208.66258,-280.44662,231.34286,297.34924,-50.173454,120.96775,335.66086,-293.8411,266.20694,374.59854,-178.23965,201.57388,412.5757,-289.85,283.9245,403.74463,-206.16177,212.39455,444.73248,-327.5412,275.30753,401.73032,-242.22563,236.66965,433.50156,-334.65604,261.2324,392.84998,-197.53021,233.63461,422.09448,-290.29593,182.06683,355.12183,57.216713,119.553474,371.75024,-56.832603,279.33853,408.4009,-120.25305,224.28568,433.97577,-280.69073,266.7093,528.7081,46.1374,213.24382,543.51025,-62.70177,249.6871,543.8524,59.972637,200.25105,550.65753,-42.300797,309.10455,588.2029,0.00020337001,252.32771,614.64777,-106.45693
frame10.jpg,bad_pos,201.55019,156.81567,-358.20667,203.63007,137.45149,-335.47232,209.10944,137.2977,-335.431,214.71815,137.06506,-335.34842,187.41684,136.82388,-358.9374,179.62135,135.91214,-358.86703,171.85635,135.07399,-358.82855,206.82399,141.08415,-193.31122,149.43755,138.30844,-291.5755,204.17307,170.09315,-300.89313,180.30637,169.07584,-329.717,206.9628,203.65553,-69.40946,87.78619,211.23972,-293.9743,227.81076,301.17816,-57.10231,109.5054,337.74396,-302.16446,264.21283,372.7649,-213.76775,192.80745,413.0745,-309.95584,282.58746,401.7387,-247.90988,203.8617,446.0044,-353.2638,272.52094,398.45486,-284.9099,229.85915,433.36243,-363.1108,258.11487,389.5359,-233.27155,226.77641,421.71344,-311.53888,173.21602,360.0635,63.455894,109.176094,377.46475,-62.9496,288.5608,410.04367,-136.2778,220.08875,440.61584,-300.78867,263.52496,532.9077,35.92621,211.76477,551.7838,-63.065956,245.4879,546.14044,51.741047,197.89514,559.7346,-39.66808,298.12943,594.10535,-3.9976568,252.8889,619.9011,-100.39049
frame100.jpg,bad_pos,146.16953,202.38039,-678.20374,155.2816,179.43005,-652.60284,163.48575,179.37117,-652.6618,171.73933,179.21144,-652.53534,134.05687,178.57689,-660.99817,125.03774,177.51337,-660.91675,116.014,176.57944,-660.8762,176.79459,184.95676,-480.93146,100.34124,181.2812,-516.0564,157.99374,218.34131,-609.177,126.37638,216.92854,-619.4468,204.29224,258.2411,-364.15146,41.201134,261.00613,-458.33844,217.88899,387.87326,-339.83612,46.73433,408.73795,-473.6555,218.07878,491.18628,-454.45587,112.476685,519.7154,-536.66724,225.56201,531.32086,-507.88257,115.93557,564.0698,-599.7224,209.16858,524.5436,-541.42334,147.09563,552.7258,-617.1081,199.34967,510.28412,-470.10275,148.38403,535.7556,-544.582,160.87442,426.86676,23.91127,74.3302,435.5044,-23.119593,250.3263,503.97137,-380.01694,81.77564,545.44934,-365.7245,180.77365,599.69794,-47.484093,115.63153,581.59894,126.25243,162.85387,605.79926,-15.377578,121.757576,574.961,175.85196,187.85597,666.69403,-114.0594,124.76886,646.90234,126.13043
frame1000.jpg,bad_pos,157.05927,190.70015,-596.0377,161.83719,168.16412,-571.9152,168.67488,167.84348,-571.9399,175.59164,167.41426,-571.854,142.68695,168.07967,-588.2113,134.11949,167.29097,-588.16125,125.56901,166.58218,-588.1102,173.54027,170.4129,-414.4206,105.533714,169.20624,-481.06042,164.12811,204.3498,-532.6485,136.46568,204.03119,-551.96954,191.91278,230.28967,-308.1574,43.838154,249.96063,-446.30518,213.06818,344.72504,-310.76065,60.618347,392.93423,-472.56464,237.2161,444.49634,-446.7209,136.25023,485.02902,-521.2533,253.55884,482.47055,-497.6422,141.13115,523.9006,-585.8259,235.62701,479.52487,-537.67194,174.82933,511.18127,-599.3239,221.70654,467.15652,-464.79288,175.08388,496.33026,-527.07635,165.47409,395.5144,39.547596,86.962425,417.08347,-39.079575,280.4603,462.73575,-245.83452,137.0839,529.63654,-362.90717,220.18904,553.3926,34.472393,145.14288,554.85266,85.21652,199.73846,558.3513,62.416176,140.6844,548.01385,132.05457,234.86287,615.92523,-1.5349691,169.9274,608.64685,101.11377
frame1001.jpg,bad_pos,154.47166,195.99615,-553.4941,159.78821,172.19978,-531.1858,167.02998,171.83414,-531.20544,174.3626,171.3688,-531.121,139.74016,172.01639,-546.4565,130.79927,171.16125,-546.4239,121.892265,170.39107,-546.3974,173.02817,174.28204,-380.09238,101.51541,172.95213,-444.222,162.24055,209.84445,-492.24902,133.17723,209.4493,-510.8151,192.51587,234.17194,-286.285,38.59345,253.69402,-411.6048,212.84564,348.38904,-281.375,56.85629,398.06274,-431.5904,232.85039,444.73608,-413.96292,135.10313,493.47824,-479.35278,247.93182,481.5938,-460.0174,141.19186,533.0419,-539.51544,231.11218,478.8478,-497.39896,173.46454,519.52246,-550.6784,217.4269,466.96143,-430.53043,173.4449,504.24774,-484.04837,165.76196,400.946,35.58288,83.82051,421.45676,-35.142853,276.12936,467.51282,-240.45515,124.386086,527.0789,-315.36536,212.19179,564.19666,4.3609138,160.66946,522.80945,127.843704,193.43198,569.7738,30.211468,158.86824,509.59753,176.46208,218.21516,626.6719,-23.32633,196.65578,570.337,181.79228
frame1002.jpg,bad_pos,150.92932,199.33636,-541.28394,156.79924,175.2317,-521.80304,164.60376,174.94902,-521.8117,172.4843,174.5773,-521.7391,135.64674,174.66972,-536.36145,126.182556,173.63066,-536.3081,116.729645,172.6752,-536.24,171.76561,178.23099,-375.5641,95.246605,175.79445,-435.4791,159.26895,214.43869,-480.9416,128.69646,213.54713,-498.24484,189.29807,239.24838,-277.15894,35.419174,258.15332,-397.54868,212.20082,351.90933,-260.17737,52.82852,401.7235,-402.76016,234.13264,452.31525,-392.868,129.5316,496.34668,-449.6908,250.10086,490.74924,-438.84222,135.27202,536.69495,-508.70197,233.04454,488.52692,-475.8573,167.57355,523.435,-522.21783,218.35548,475.57703,-409.9515,167.875,507.53207,-455.56085,163.6033,406.51883,31.84998,81.74327,425.42706,-31.191063,277.34167,483.2824,-219.42485,111.82503,529.5395,-343.86942,208.74036,564.8029,58.535114,145.78764,565.4333,54.96056,187.76572,567.2588,87.07198,144.54861,558.9795,97.31316,216.71469,627.2793,37.78898,177.03369,622.14166,67.73502
frame1003.jpg,bad_pos,145.45833,199.0503,-651.109,151.7221,174.31465,-629.11127,159.71301,174.0494,-629.1159,167.77446,173.68521,-628.99866,130.1495,173.56235,-645.68585,120.50866,172.35736,-645.60205,110.86519,171.26529,-645.5049,167.25542,176.76334,-459.17984,88.938934,173.54318,-527.3424,153.73422,214.67114,-580.6252,122.94604,213.5867,-600.50806,183.3557,238.85922,-323.98483,27.294598,257.90848,-473.24017,204.45265,351.53302,-289.3195,47.656467,403.29333,-471.10986,225.66159,448.23248,-450.10944,125.961655,500.84903,-528.6056,241.89548,486.28662,-506.84167,131.42047,542.77075,-596.8363,224.93297,482.2351,-551.35626,165.96033,529.1085,-617.6009,210.29976,469.79703,-471.27765,166.05894,512.7676,-537.2487,159.36922,416.42035,39.27793,74.53107,436.76672,-38.544376,264.2597,498.24084,-277.47354,109.92525,552.0835,-359.74777,222.41083,591.23157,63.392323,141.51178,602.96515,102.84154,202.67392,600.4565,95.01721,140.43396,602.43677,148.58484,247.39078,651.95544,10.28654,171.56567,662.22363,83.061424
frame1004.jpg,bad_pos,140.4554,197.60765,-573.6475,146.52849,172.3542,-554.5825,154.61836,171.95895,-554.59174,162.7884,171.4654,-554.49023,124.38869,171.74023,-571.40686,114.46094,170.54001,-571.3339,104.53584,169.43901,-571.2323,161.92107,173.9314,-399.0586,81.33077,171.37631,-467.46796,148.51938,212.99109,-508.13593,117.24763,211.97243,-528.03156,179.75989,234.77966,-284.9319,19.69473,254.83975,-419.2979,202.06065,348.02484,-253.1027,43.101406,401.57382,-412.01047,223.3472,446.4231,-407.31995,121.684395,499.54086,-457.2916,239.27249,484.61273,-461.94922,127.96723,541.6788,-518.27905,222.12001,480.81866,-502.47665,160.57565,527.5658,-537.2121,206.9789,467.7632,-426.9722,161.04738,510.31082,-464.83792,156.7466,411.70956,33.5769,71.81725,431.72015,-32.786434,264.15295,499.62555,-234.01883,113.70203,545.87024,-313.18567,212.84747,581.95447,77.515144,141.18307,592.24817,112.88542,192.6119,586.18536,108.01796,140.08063,589.9212,155.92606,229.94884,647.2413,43.688644,169.97409,653.8812,106.208336
frame1005.jpg,bad_pos,141.78383,195.70862,-543.63275,148.22491,169.89795,-526.982,156.67975,169.45824,-526.97205,165.20912,168.91875,-526.8658,125.11703,169.39871,-542.1161,114.81558,168.28133,-542.058,104.52979,167.26187,-542.00696,165.06699,172.03165,-380.1833,81.0666,170.01385,-442.46747,150.59796,212.07184,-481.31345,118.34035,211.23956,-499.30484,183.59583,234.62976,-277.78165,23.456594,252.52328,-390.97244,208.60982,348.99567,-245.99356,45.10989,394.67035,-381.15533,226.1315,451.66962,-391.71136,121.53292,495.82898,-442.32147,241.02077,490.52484,-444.3777,127.18237,538.7741,-503.81192,222.46248,486.8016,-481.31894,159.45668,525.09546,-522.1341,207.88947,473.44495,-409.31158,160.70255,507.8624,-449.93185,162.21204,407.67273,27.537663,77.4993,425.71405,-26.777775,267.461,489.7192,-235.41946,98.62154,533.73706,-321.29425,201.57211,567.2824,49.158375,142.86826,569.9696,76.89228,182.14877,568.83453,78.28738,144.22264,563.5017,118.73213,204.87778,631.6576,15.764208,176.24226,630.9418,78.82186
